endTime,artistName,trackName,msPlayed
2020-10-06 00:42,Teedra Moses,Be Your Girl (Kaytranada Edition),268087
2020-10-06 00:45,KAYTRANADA,Freefall,181160
2020-10-06 00:50,KAYTRANADA,GLOWED UP,298026
2020-10-06 00:54,KAYTRANADA,ONE TOO MANY,218240
2020-10-06 00:59,KAYTRANADA,DRIVE ME CRAZY,277786
2020-10-06 01:02,KAYTRANADA,GOT IT GOOD,228146
2020-10-06 01:03,The Internet,Girl (feat. KAYTRANADA),23086
2020-10-06 01:03,Jamie xx,Loud Places,6130
2020-10-06 01:03,Jamie xx,SeeSaw,4133
2020-10-06 01:06,Romy,Lifetime,197661
2020-10-06 01:11,Jamie xx,Loud Places,283173
2020-10-06 01:12,Silk City,Electricity (with Dua Lipa),45397
2020-10-06 01:18,Kendrick Lamar,Money Trees,386906
2020-10-06 01:19,Kid Cudi,GHOST!,76156
2020-10-06 01:23,Kanye West,Wash Us In The Blood,189827
2020-10-06 01:25,Kanye West,Follow God,104591
2020-10-06 01:25,Kanye West,I Love Kanye,44826
2020-10-06 01:26,Kanye West,Real Friends,0
2020-10-06 01:31,Kanye West,All Of The Lights,299613
2020-10-06 01:36,Kanye West,Devil In A New Dress,351946
2020-10-06 01:46,Kanye West,Runaway,547733
2020-10-06 01:51,Kanye West,Stronger,311866
2020-10-06 01:55,Kanye West,I Wonder,243440
2020-10-06 01:59,Kanye West,Flashing Lights,237506
2020-10-06 02:04,Kendrick Lamar,"Bitch, Don’t Kill My Vibe",310720
2020-10-06 02:08,Kendrick Lamar,Poetic Justice,10580
2020-10-06 02:08,Kendrick Lamar,Backseat Freestyle,212653
2020-10-06 20:21,Grimes,Oblivion,251266
2020-10-06 20:27,Kendrick Lamar,Swimming Pools (Drank) - Extended Version,313786
2020-10-06 20:31,Childish Gambino,3005,234215
2020-10-06 20:36,Kanye West,Stronger,311866
2020-10-06 20:45,Mac Miller,Fight the Feeling,537362
2020-10-06 20:49,Kanye West,I Wonder,243440
2020-10-06 20:54,Travis Scott,Antidote,262693
2020-10-06 20:57,Kid Travis,Galaxy,169411
2020-10-06 21:00,ABBA,Dancing Queen,230693
2020-10-06 21:05,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),292571
2020-10-06 21:08,Kanye West,Follow God,165169
2020-10-06 21:11,Declan McKenna,Brazil,166489
2020-10-06 21:17,DIIV,Bent (Roi's Song),340366
2020-10-06 21:22,DIIV,Take Your Time,298348
2020-10-06 21:25,DIIV,Doused,222973
2020-10-06 21:27,DIIV,Home,86171
2020-10-06 21:31,Nightstop,Streetwalker,267520
2020-10-06 21:35,Nightstop,Drive-by Stalking,257099
2020-10-06 21:41,Nightstop,Drive-By Stalking - Remastered,305272
2020-10-06 21:43,Nightstop,Dangerous Desires,6571
2020-10-06 21:43,Nightstop,Virtual Sexuality,3970
2020-10-06 21:43,Nightstop,Heat Of The Hooker Hunt,5921
2020-10-06 21:43,Nightstop,Pursuer,98963
2020-10-06 21:46,Nightstop,Neoromancer,205775
2020-10-06 21:46,Nightstop,Neoromancer,2275
2020-10-06 21:46,Nightstop,The Call,1068
2020-10-06 21:46,Nightstop,Welcome To Die,1184
2020-10-06 21:46,Nightstop,Night Beach 2.0,3181
2020-10-06 21:46,Nightstop,Blood And Boobies,1555
2020-10-06 21:46,Nightstop,Drive-By Stalking - Remastered,905
2020-10-06 21:46,Nightstop,Video Game Violence,441
2020-10-06 22:03,Nightstop,Synthax Terror,240999
2020-10-07 04:12,Blood Orange,Chamakay,260106
2020-10-07 04:16,Blood Orange,You're Not Good Enough,261360
2020-10-07 04:20,Blood Orange,Uncle ACE,256693
2020-10-07 04:25,Blood Orange,No Right Thing,251186
2020-10-07 04:30,Blood Orange,It Is What It Is,307400
2020-10-07 04:36,Blood Orange,Chosen,404480
2020-10-07 04:39,Blood Orange,Clipped On,135131
2020-10-07 04:45,Blood Orange,Always Let U Down,288182
2020-10-07 06:18,Rae Sremmurd,Swang,16741
2020-10-07 08:05,Harrison BDP,Decompression,367815
2020-10-07 08:11,Bicep,Apricots,16695
2020-10-07 08:51,Bicep,Apricots,307025
2020-10-07 17:20,Blood Orange,High Street,178040
2020-10-07 17:21,Blood Orange,Time Will Tell,19701
2020-10-07 17:27,Blood Orange,Chosen,404480
2020-10-07 17:33,Blood Orange,Always Let U Down,313546
2020-10-07 17:34,Blood Orange,Clipped On,60188
2020-10-07 17:46,Bicep,Atlas,54261
2020-10-07 17:46,Bicep,Apricots,246506
2020-10-07 17:51,Bicep,Apricots,246506
2020-10-07 17:55,Bicep,Atlas,250052
2020-10-07 18:03,Bicep,Apricots,490060
2020-10-07 19:14,Bicep,Atlas,303922
2020-10-07 19:18,Bicep,Atlas,2457
2020-10-07 19:18,Bicep,Apricots,246506
2020-10-07 19:22,Bicep,Atlas,11258
2020-10-07 19:22,Bicep,Apricots,246506
2020-10-07 19:26,Lapalux,Midnight Peelers,210953
2020-10-07 19:29,Jacques Greene,Do It Without You,212582
2020-10-07 19:32,Jacques Greene,Drop Location,169892
2020-10-07 19:37,Jacques Greene,Sibling,264100
2020-10-07 19:42,Jacques Greene,Quicksand,300476
2020-10-07 19:45,DOS,Red Moon,172333
2020-10-07 19:47,DOS,Red Moon,12631
2020-10-07 19:53,DOS,Red Moon,353186
2020-10-07 19:59,DOS,Lucid Dreams,348188
2020-10-07 20:05,DOS,Need U,357559
2020-10-07 20:09,Bicep,Apricots,246403
2020-10-07 20:13,Bicep,Glue,268836
2020-10-07 20:20,Baltra,Fade Away (Vocal),417392
2020-10-07 20:25,Bicep,Orca,273411
2020-10-07 20:28,Baltra,Fade Away (Vocal),181431
2020-10-07 20:28,Dyone,Only Love Can Set U-Free - Bicep Remix,3477
2020-10-07 20:33,Dyone,Only Love Can Set U-Free - Bicep Remix,296217
2020-10-07 20:39,Jacques Greene,Night Service,10696
2020-10-07 20:39,DJ Seinfeld,U,367869
2020-10-07 20:43,Baltra,You Give Me Love,185795
2020-10-07 20:48,Bicep,You,335074
2020-10-07 20:54,Floating Points,Vacuum Boogie,368824
2020-10-07 21:01,Peggy Gou,Starry Night - Original Mix,398419
2020-10-07 21:07,Mall Grab,Liverpool Street In The Rain,332183
2020-10-07 21:13,Mall Grab,I've Always Liked Grime,408435
2020-10-07 21:20,Mall Grab,Sunflower,395575
2020-10-07 21:26,Mall Grab,Menace II Society,357259
2020-10-07 21:37,Mall Grab,Menace II Society,41493
2020-10-07 21:48,Floating Points,Vacuum Boogie,3924
2020-10-07 21:48,Floating Points,Vacuum Boogie,357738
2020-10-07 21:52,Bicep,Apricots,246506
2020-10-07 22:47,Washed Out,Paralyzed,174946
2020-10-08 04:03,Vince Staples,Crabs In A Bucket,6548
2020-10-08 04:05,Vince Staples,Crabs In A Bucket,130562
2020-10-08 04:08,Vince Staples,Big Fish,198133
2020-10-08 04:11,Vince Staples,Alyssa Interlude,158466
2020-10-08 04:14,Vince Staples,Love Can Be...,178826
2020-10-08 04:18,Vince Staples,745,227560
2020-10-08 04:19,Vince Staples,Ramona Park Is Yankee Stadium,51493
2020-10-08 04:22,Vince Staples,Yeah Right,188946
2020-10-08 04:25,Vince Staples,Homage,173040
2020-10-08 04:28,Vince Staples,SAMO,174493
2020-10-08 04:31,Vince Staples,Party People,178506
2020-10-08 04:39,Vince Staples,BagBak,87736
2020-10-08 06:56,Mall Grab,Sunflower,6548
2020-10-08 06:56,Matthieu Faubourg,"Please, Stay",573579
2020-10-08 07:02,Mall Grab,Sunflower,395912
2020-10-08 08:11,Mall Grab,Hidden Worlds,253276
2020-10-08 17:51,Beach House,Levitation,354600
2020-10-08 17:56,Beach House,Sparks,321133
2020-10-08 18:02,Beach House,Space Song,320466
2020-10-08 18:02,Beach House,Beyond Love,2258
2020-10-08 18:05,Beach House,Girl Of The Year,231360
2020-10-08 18:12,Beach House,Last Ride,419640
2020-10-08 18:17,Beach House,Black Car,251160
2020-10-08 18:20,Cocteau Twins,Cherry-coloured Funk,192466
2020-10-08 18:24,Tennis,Need Your Love,231080
2020-10-08 18:37,Washed Out,Hard To Say Goodbye,162753
2020-10-08 18:40,TOPS,Colder & Closer,184866
2020-10-08 18:40,Beach House,Take Care,9634
2020-10-08 18:44,Wild Nothing,Blue Wings,225893
2020-10-08 18:46,Japanese Breakfast,Road Head,1857
2020-10-08 18:46,Toro y Moi,Lilly,2275
2020-10-08 18:46,Tennis,Runner,14535
2020-10-08 18:46,Chromatics,Cherry,108415
2020-10-08 18:49,Kid Travis,Galaxy,169411
2020-10-08 18:49,THEY.,Play Fight (with Tinashe),12863
2020-10-08 18:53,Tinashe,2 On (feat. ScHoolboy Q),227000
2020-10-08 19:54,Tinashe,Throw A Fit,36510
2020-10-08 19:58,Bicep,Apricots,246506
2020-10-08 20:04,Bicep,Ayaya,6571
2020-10-08 20:04,Bicep,Atlas,348306
2020-10-08 21:34,Bicep,Apricots,244900
2020-10-08 22:20,Bicep,Atlas,7197
2020-10-08 22:20,Bicep,Apricots,1556
2020-10-08 22:23,Romy,Lifetime,197661
2020-10-08 22:27,Aminé,"Pressure In My Palms (feat. slowthai, Vince Staples)",237500
2020-10-08 22:33,Grimes,REALiTi (Demo),237031
2020-10-08 22:34,Grimes,REALiTi (Demo),12376
2020-10-08 22:39,Grimes,Realiti,306532
2020-10-08 22:41,Cocteau Twins,Orange Appled,169960
2020-10-08 22:42,Washed Out,Too Late,36759
2020-10-09 07:50,Ross from Friends,There's A Hole In My Heart,356809
2020-10-09 17:11,Washed Out,Too Late,283082
2020-10-09 17:16,Grimes,World Princess part II,305752
2020-10-09 17:18,Grimes,Venus Fly,90846
2020-10-09 17:23,Grimes,Violence - Original Mix,315516
2020-10-09 17:25,Grimes,4ÆM,139246
2020-10-09 17:47,Grimes,You'll miss me when I'm not around,12329
2020-10-09 17:50,Kid Travis,Galaxy,169411
2020-10-09 17:53,Kid Travis,Strawberry Skies,165333
2020-10-09 17:56,Dominic Fike,Politics & Violence,175360
2020-10-09 17:56,Dominic Fike,3 Nights,19945
2020-10-09 17:59,Tennis,Superstar,175346
2020-10-09 18:13,Tennis,Baby Don't Believe,580565
2020-10-09 18:13,Cults,Always Forever,18125
2020-10-09 18:16,Soccer Mommy,circle the drain - Unknown Mortal Orchestra Remix,162173
2020-10-09 18:25,Soccer Mommy,circle the drain,545855
2020-10-09 18:26,Soccer Mommy,Indie Rokkers,10952
2020-10-09 18:32,Mew,In a Better Place - Purity Ring Remix,12650
2020-10-09 18:32,The Mackenzie,No Promises - Original Mix,364312
2020-10-09 18:37,The Pharcyde,Passin' Me By,303493
2020-10-09 18:41,Nas,Life's a Bitch (feat. AZ & Olu Dara),235248
2020-10-09 19:18,Nas,One Love (feat. Q-Tip),177452
2020-10-09 19:23,Rapsody,2 AM,256046
2020-10-09 19:27,The xx,Brave For You,7650
2020-10-09 19:27,The xx,Replica,249000
2020-10-09 19:33,The xx,On Hold - Jamie xx Remix,369359
2020-10-09 19:38,KAYTRANADA,BREAKDANCE LESSON N.1,9173
2020-10-09 19:38,KAYTRANADA,GLOWED UP,298026
2020-10-09 19:42,Grimes,4ÆM,24191
2020-10-09 19:42,Grimes,Violence - Original Mix,220616
2020-10-09 19:47,Grimes,Violence - Original Mix,263476
2020-10-09 19:51,Grimes,Oblivion,233221
2020-10-09 19:55,Grimes,Oblivion,11477
2020-10-09 19:55,Grimes,Genesis,255320
2020-10-09 20:02,Mall Grab,Sunflower,395912
2020-10-09 20:08,Mall Grab,Catching Feelings - Edit,372480
2020-10-09 20:15,Mall Grab,Menace II Society,399002
2020-10-09 20:25,Mall Grab,Positive Energy Forever,507428
2020-10-09 20:39,Mall Grab,Strangers,369800
2020-10-09 20:40,Turnstile,The Real Thing,57370
2020-10-09 20:46,Skin On Skin,Got Me Fucked Up,373353
2020-10-09 20:52,Skin On Skin,Got Me Fucked Up - Mall Grab Remix,325333
2020-10-09 20:58,Turnstile,Yes I Need My Generator,308059
2020-10-09 20:59,Turnstile,The Real Thing,63936
2020-10-09 20:59,Turnstile,I Wanna Be Blind,11888
2020-10-09 21:07,Mall Grab,Sleepless,415522
2020-10-09 21:12,Mall Grab,Eucalyptus,287647
2020-10-09 21:17,Mall Grab,Growing Pains,290064
2020-10-09 21:38,The xx,Intro,104280
2020-10-09 22:16,The xx,Intro,23553
2020-10-09 22:16,The xx,VCR,4055
2020-10-09 22:19,Rapsody,2 AM,167462
2020-10-09 22:22,Nas,Life's a Bitch (feat. AZ & Olu Dara),186059
2020-10-10 04:45,Mall Grab,Sleepless,415522
2020-10-10 04:46,Mall Grab,Eucalyptus,31751
2020-10-10 05:02,Mall Grab,Sleepless,535314
2020-10-10 05:02,Mall Grab,Growing Pains,5270
2020-10-10 05:02,Mall Grab,Eucalyptus,8822
2020-10-10 05:25,Mall Grab,Temperature Rising,287811
2020-10-10 05:30,Nite Fleit,Hot Bot,288750
2020-10-10 06:40,Mall Grab,Reconnaissance,329030
2020-10-10 06:41,Mall Grab,Anatomy of the Senses,100735
2020-10-10 06:42,Mall Grab,Moogie,55553
2020-10-10 06:43,Nite Fleit,Hot Bot,14675
2020-10-10 06:49,Mall Grab,I've Always Liked Grime,408560
2020-10-10 06:49,Mall Grab,Black Palms,4151
2020-10-10 06:56,Mall Grab,Awake,0
2020-10-10 06:56,Mall Grab,Menace II Society,399002
2020-10-10 06:56,Mall Grab,Drive,13165
2020-10-10 06:56,Mall Grab,Elegy,4446
2020-10-10 06:57,Dro Carey,Queensberry Rules (feat. KUČKA) - Mall Grab Remix,7894
2020-10-10 08:07,Mall Grab,Strangers,58374
2020-10-10 17:31,Bicep,Apricots,246506
2020-10-10 17:36,Bicep,Atlas,348306
2020-10-10 17:38,Bicep,Aura,118398
2020-10-10 17:43,Bicep,Glue,269149
2020-10-10 17:46,Bicep,Atlas,169915
2020-10-10 20:43,Nas,Life's a Bitch (feat. AZ & Olu Dara),211768
2020-10-10 20:47,Nas,The World Is Yours,290573
2020-10-10 20:51,Nas,Halftime,195231
2020-10-10 21:55,Mobb Deep,"Shook Ones, Pt. II",307009
2020-10-10 22:13,Mobb Deep,"Shook Ones, Pt. II",328803
2020-10-10 22:17,Mobb Deep,Survival of the Fittest,224533
2020-10-10 22:20,Nas,The World Is Yours,1207
2020-10-10 22:20,Mobb Deep,Give Up the Goods (Just Step) (feat. Big Noyd),2879
2020-10-10 22:20,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,172893
2020-10-10 22:20,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,4030
2020-10-10 22:22,Souls Of Mischief,93 'Til Infinity,83684
2020-10-10 22:25,The xx,Lips,200626
2020-10-10 22:26,The xx,A Violent Noise,49614
2020-10-10 22:30,The xx,Performance,246013
2020-10-10 22:37,The xx,Replica,249000
2020-10-10 22:42,The xx,Brave For You,253093
2020-10-10 22:45,The xx,On Hold,224133
2020-10-10 23:39,The xx,I Dare You,133448
2020-10-10 23:44,Blood Orange,Chamakay,260106
2020-10-10 23:49,Blood Orange,You're Not Good Enough,261360
2020-10-10 23:56,Blood Orange,Chosen,404480
2020-10-11 00:01,Blood Orange,Always Let U Down,313546
2020-10-11 00:04,Blood Orange,High Street,175261
2020-10-11 00:08,Vince Staples,745,227560
2020-10-11 00:11,Vince Staples,Yeah Right,188946
2020-10-11 00:14,Vince Staples,Party People,178506
2020-10-11 00:55,Vince Staples,BagBak,148766
2020-10-11 00:58,Vince Staples,Norf Norf,176773
2020-10-11 01:02,Bicep,Apricots,246506
2020-10-11 01:07,Bicep,Glue,269149
2020-10-11 01:15,Bicep,Vision Of Love,475381
2020-10-11 01:16,Bicep,Keep Keep,32658
2020-10-11 01:24,Bicep,Vision Of Love,475381
2020-10-11 01:30,Bicep,Getcha Boi,382846
2020-10-11 01:36,Bicep,Keep Keep,361886
2020-10-11 01:42,Bicep,Getcha Boi,347974
2020-10-11 01:50,Bicep,Vision Of Love,475381
2020-10-11 02:01,Bicep,313,662950
2020-10-11 02:13,Bicep,Winter,474074
2020-10-11 02:22,Bicep,Darwin - Original Mix,518469
2020-10-11 03:24,Bicep,Drippin - Original Mix,1509
2020-10-11 03:24,Bicep,Drippin - Original Mix,70583
2020-10-11 03:29,Tennis,Baby Don't Believe,293520
2020-10-11 03:31,Bicep,Darwin - Retro/ Grade Edit,73203
2020-10-11 17:20,Tennis,Superstar,23266
2020-10-11 17:25,Tennis,Baby Don't Believe,293520
2020-10-11 17:28,Tennis,Please Don't Ruin This for Me,165760
2020-10-11 17:31,Tennis,10 Minutes 10 Years,191160
2020-10-11 17:35,Tennis,Modern Woman,243893
2020-10-11 17:39,Tennis,Island Music,219213
2020-10-11 17:42,Tennis,Deep in the Woods (Bonus Track),181173
2020-10-11 17:47,Blood Orange,Champagne Coast,292373
2020-10-11 17:47,Deerhunter,He Would Have Laughed,29999
2020-10-11 17:51,Tennis,Need Your Love,231080
2020-10-11 17:55,Tennis,How to Forgive,216306
2020-10-11 17:58,Tennis,Runner,216960
2020-10-11 17:59,Tennis,Echoes,12932
2020-10-11 18:03,Tennis,Swimmer,250146
2020-10-11 18:04,Tennis,Tender as a Tomb,64855
2020-10-11 18:04,Tennis,Late Night,7151
2020-10-11 18:08,Tennis,My Emotions Are Blinding,221800
2020-10-11 18:11,Tennis,Fields of Blue,208453
2020-10-11 18:15,Tennis,Ladies Don't Play Guitar,224093
2020-10-11 20:58,Tennis,Matrimony,21539
2020-10-11 21:06,Bicep,Keep Keep,1141
2020-10-11 21:06,Bicep,Vision Of Love,475381
2020-10-11 21:32,Bicep,Getcha Boi,122335
2020-10-11 21:39,Bicep,Vision Of Love,475381
2020-10-11 21:40,Bicep,Keep Keep,4783
2020-10-11 21:42,The Pharcyde,Passin' Me By,156339
2020-10-11 21:48,Mobb Deep,"Shook Ones, Pt. II",325506
2020-10-11 21:51,Mobb Deep,Survival of the Fittest,224533
2020-10-11 21:52,MF DOOM,Doomsday,37445
2020-10-11 21:55,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,172893
2020-10-11 22:40,Mall Grab,Reconnaissance,35308
2020-10-11 22:40,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,1664
2020-10-11 22:43,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,171484
2020-10-11 22:47,Washed Out,Leave You Behind,232972
2020-10-11 23:03,Washed Out,A Dedication,25276
2020-10-11 23:03,Washed Out,A Dedication,231955
2020-10-11 23:07,Aminé,"Pressure In My Palms (feat. slowthai, Vince Staples)",237500
2020-10-11 23:12,Washed Out,Reckless Desires,260808
2020-10-11 23:14,Washed Out,Paralyzed,108622
2020-10-11 23:18,Washed Out,Before,286413
2020-10-11 23:23,Washed Out,Echoes,248200
2020-10-11 23:28,Washed Out,You and I,313146
2020-10-11 23:30,Washed Out,Within and Without,156687
2020-10-12 20:30,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,23
2020-10-12 20:33,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,172893
2020-10-12 20:35,MF DOOM,Vomitspit,168013
2020-10-12 20:37,MF DOOM,Kookies,61193
2020-10-12 20:49,Soccer Mommy,circle the drain,552653
2020-10-12 20:52,Soccer Mommy,Your Dog,194009
2020-10-12 20:57,Soccer Mommy,yellow is the color of her eyes,274294
2020-10-12 21:01,Soccer Mommy,circle the drain,280213
2020-10-12 21:05,Soccer Mommy,yellow is the color of her eyes,22938
2020-10-12 21:05,Soccer Mommy,Your Dog,194009
2020-10-12 21:05,Soccer Mommy,lucy,30627
2020-10-12 21:08,Soccer Mommy,stain,180160
2020-10-12 23:15,Soccer Mommy,gray light,82411
2020-10-13 01:50,Tennis,Baby Don't Believe,293520
2020-10-13 01:50,Tennis,Please Don't Ruin This for Me,3056
2020-10-13 01:51,Tennis,Never Work For Free,14268
2020-10-13 01:51,Tennis,Fields of Blue,2972
2020-10-13 01:51,Tennis,Matrimony,2739
2020-10-13 01:51,Tennis,Please Don't Ruin This for Me,10007
2020-10-13 01:51,Tennis,Please Don't Ruin This for Me,9659
2020-10-13 01:51,Tennis,In the Morning I'll Be Better,6989
2020-10-13 01:51,Tennis,Modern Woman,3320
2020-10-13 01:55,Tennis,Never Work For Free,205879
2020-10-13 01:58,Tennis,Viv Without The N,224040
2020-10-13 01:59,Tennis,Wounded Heart,22056
2020-10-13 02:00,Tennis,Wounded Heart,92589
2020-10-13 02:04,Tennis,This Isn't My Song,227650
2020-10-13 03:42,Tame Impala,Nangs,107533
2020-10-13 03:47,Tame Impala,Yes I'm Changing,270680
2020-10-13 03:50,Tame Impala,Love/Paranoia,185773
2020-10-13 03:54,Miguel,waves - Tame Impala Remix,253346
2020-10-13 04:08,Soccer Mommy,circle the drain,171369
2020-10-13 05:03,Tennis,Solar On The Rise,177261
2020-10-13 05:04,Tennis,Meter And Line,65480
2020-10-13 05:05,Tennis,Mean Streets,12399
2020-10-13 05:07,Tennis,100 Lovers,121440
2020-10-13 05:08,Tennis,Easter Island,102934
2020-10-13 05:10,Tennis,Superstar,103602
2020-10-13 05:10,Tennis,How to Forgive,0
2020-10-13 05:13,Tennis,Superstar,175346
2020-10-13 05:13,Tennis,How to Forgive,5756
2020-10-13 05:17,Tennis,I'll Haunt You,20496
2020-10-13 05:17,Tennis,No Exit,234306
2020-10-13 05:17,Tennis,Tender as a Tomb,3448
2020-10-13 05:22,Tennis,Late Night,43258
2020-10-13 05:27,Washed Out,Too Late,317959
2020-10-13 05:27,Washed Out,Time to Walk Away,0
2020-10-13 05:27,Washed Out,Game of Chance,5038
2020-10-13 07:47,Washed Out,Leave You Behind,189521
2020-10-13 20:39,Soccer Mommy,circle the drain,286018
2020-10-13 20:44,Tennis,Baby Don't Believe,62826
2020-10-13 20:52,Bicep,Vision Of Love,475381
2020-10-13 21:02,Tennis,Viv Without The N,17693
2020-10-13 21:02,Tennis,Viv Without The N,63704
2020-10-13 21:09,Tame Impala,The Less I Know The Better,426321
2020-10-13 21:09,Bicep,Darwin - Original Mix,4466
2020-10-13 21:14,Tame Impala,'Cause I'm A Man,1207
2020-10-13 21:14,Washed Out,Too Late,252409
2020-10-13 21:14,Tame Impala,Reality In Motion,0
2020-10-13 21:14,Tame Impala,Disciples,1277
2020-10-13 21:14,Tame Impala,Past Life,6039
2020-10-13 21:23,Tame Impala,Love/Paranoia,54126
2020-10-15 07:31,Tennis,Superstar,175346
2020-10-15 07:35,Tennis,How to Forgive,216306
2020-10-15 07:36,Tennis,No Exit,54941
2020-10-15 08:42,Tennis,Superstar,175346
2020-10-15 08:43,Tennis,Fields of Blue,5445
2020-10-15 08:46,Tennis,Viv Without The N,117748
2020-10-15 08:46,Tennis,Tender as a Tomb,10425
2020-10-15 08:46,Tennis,This Isn't My Song,0
2020-10-15 08:47,Tennis,This Isn't My Song,12236
2020-10-15 18:25,Tennis,Superstar,175346
2020-10-15 18:28,Tennis,Diamond Rings,175853
2020-10-15 18:37,Washed Out,Feel It All Around,436147
2020-10-15 18:38,Ariel Pink,Lipstick,69039
2020-10-15 18:41,Tennis,Superstar,175346
2020-10-15 18:45,Ariel Pink,Lipstick,200293
2020-10-15 18:49,Blood Orange,Champagne Coast,292373
2020-10-15 18:55,Caroline Polachek,Pang,1068
2020-10-15 18:55,Washed Out,It All Feels Right,0
2020-10-15 18:55,Beach House,Lemon Glow,0
2020-10-15 18:55,Toro y Moi,Lilly,1207
2020-10-15 18:55,Tennis,Mean Streets,1555
2020-10-15 18:55,Toro y Moi,Girl Like You,1068
2020-10-15 18:55,Tennis,10 Minutes 10 Years,882
2020-10-15 18:55,Melody's Echo Chamber,Shirim,0
2020-10-15 18:55,Blood Orange,Saint,0
2020-10-15 18:55,Tennis,Runner,1741
2020-10-15 18:55,Beach House,Space Song,311044
2020-10-15 18:55,Soccer Mommy,circle the drain,1230
2020-10-15 18:58,Tennis,Superstar,175346
2020-10-15 18:58,Tennis,Mean Streets,5108
2020-10-15 19:02,Tennis,Wounded Heart,5164
2020-10-15 19:02,Tennis,Viv Without The N,224040
2020-10-15 19:03,Tennis,Mean Streets,4527
2020-10-15 19:03,Tennis,Solar On The Rise,11447
2020-10-15 19:03,Tennis,Meter And Line,4249
2020-10-15 19:03,Tennis,This Isn't My Song,66316
2020-10-15 19:04,Tennis,100 Lovers,76974
2020-10-15 19:06,Tennis,Never Work For Free,105023
2020-10-15 19:17,Tennis,Baby Don't Believe,293520
2020-10-15 19:21,Tennis,Please Don't Ruin This for Me,152488
2020-10-15 21:00,Tennis,Superstar,175346
2020-10-15 21:00,Tennis,Mean Streets,11842
2020-10-15 21:04,Tennis,Need Your Love,231080
2020-10-15 21:07,Tennis,How to Forgive,216306
2020-10-15 21:11,Tennis,Runner,216960
2020-10-15 21:14,Tennis,Echoes,204106
2020-10-15 21:19,Tennis,Swimmer,250146
2020-10-15 21:21,Tennis,Tender as a Tomb,162760
2020-10-15 21:25,Tennis,Matrimony II,9883
2020-10-15 21:25,Tennis,Late Night,214547
2020-10-15 21:25,Tennis,Bad Girls,10518
2020-10-15 21:33,Bicep,Vision Of Love,475381
2020-10-15 21:40,Bicep,Keep Keep,394763
2020-10-15 21:46,Bicep,Getcha Boi,382846
2020-10-15 21:52,Bicep,Atlas,331697
2020-10-15 22:14,Bicep,Atlas,8196
2020-10-15 22:18,Tennis,My Emotions Are Blinding,221800
2020-10-15 22:21,Tennis,Fields of Blue,208453
2020-10-15 22:25,Tennis,Baby Don't Believe,2066
2020-10-15 22:25,Tennis,Ladies Don't Play Guitar,224093
2020-10-15 22:25,Tennis,Matrimony,8838
2020-10-15 22:28,Tennis,10 Minutes 10 Years,191160
2020-10-15 22:33,Tennis,Baby Don't Believe,273714
2020-10-16 02:19,Tennis,Baby Don't Believe,19704
2020-10-16 02:23,Tennis,Viv Without The N,224040
2020-10-16 02:27,Tennis,I'm Callin',214960
2020-10-16 02:44,Tennis,Superstar,141377
2020-10-16 02:47,Tennis,Superstar,175346
2020-10-16 02:48,Tennis,Mean Streets,19388
2020-10-16 02:51,Tennis,10 Minutes 10 Years,191160
2020-10-16 02:51,Tennis,Modern Woman,567
2020-10-16 02:52,Tennis,Ladies Don't Play Guitar,46439
2020-10-16 06:06,Tennis,Superstar,175346
2020-10-16 07:40,Tennis,Need Your Love,17
2020-10-16 07:40,Tennis,Need Your Love,117162
2020-10-16 07:43,SNBRN,Move All Night,186693
2020-10-16 17:33,Tennis,Superstar,175346
2020-10-16 17:37,Tennis,Viv Without The N,224040
2020-10-16 17:41,Tennis,Viv Without The N,224040
2020-10-16 17:44,Tennis,Late Night,214547
2020-10-16 17:48,Toro y Moi,Rose Quartz,253108
2020-10-16 17:49,Japanese Breakfast,Road Head,31688
2020-10-16 17:53,Blood Orange,Chamakay,260106
2020-10-16 17:58,Blood Orange,You're Not Good Enough,261360
2020-10-16 18:33,Blood Orange,Uncle ACE,3373
2020-10-16 18:38,KAYTRANADA,GLOWED UP,298026
2020-10-16 18:42,KAYTRANADA,GOT IT GOOD,228146
2020-10-16 18:44,KAYTRANADA,BREAKDANCE LESSON N.1,127188
2020-10-16 18:51,KAYTRANADA,YOU'RE THE ONE,196417
2020-10-16 18:54,Tame Impala,The Less I Know The Better,216320
2020-10-16 18:59,Tame Impala,Past Life,104626
2020-10-16 19:05,Tame Impala,The Less I Know The Better,357613
2020-10-16 19:08,Tame Impala,Past Life,7358
2020-10-16 19:10,Washed Out,Too Late,140643
2020-10-17 00:32,SNBRN,Never Let You Go,33099
2020-10-17 00:36,Tennis,Viv Without The N,223855
2020-10-17 00:39,Tennis,Superstar,174694
2020-10-17 00:42,Tennis,Need Your Love,230532
2020-10-17 00:47,Soccer Mommy,circle the drain,279028
2020-10-17 00:50,Soccer Mommy,Your Dog,193517
2020-10-17 00:54,Tame Impala,The Less I Know The Better,215677
